2018-08-21,0.38301275991422734
2018-08-22,0.5786079459976903
2018-08-23,0.75
2018-08-24,0.7298222376425848
2018-08-25,0.75
2018-08-26,0.5919537524284038
2018-08-27,0.5408532321048668
2018-08-28,0.5
2018-08-29,0.4067809312902188
2018-08-30,0.25
2018-08-31,0.32368340167762694
2018-09-01,0.3950684572381405
2018-09-02,0.43939689414609157
2018-09-03,0.28351850354842134
2018-09-04,0.3565628872280762
2018-09-05,0.3118341684381671
2018-09-06,0.25
2018-09-07,0.25
2018-09-08,0.25000000000000006
2018-09-09,0.41370060977021333
2018-09-10,0.4822311692652472
2018-09-11,0
2018-09-12,0.35846833555782726
2018-09-13,0.3706356109685806
2018-09-14,0.25000000000000006
2018-09-15,0.25000000000000006
2018-09-16,0.25
2018-09-17,0.25
2018-09-18,0.3165452474964997
2018-09-19,0.32016184450212026
2018-09-20,0.41396383841923723
2018-09-21,0.31271604281163035
2018-09-22,0.4215743657232098
2018-09-23,0.5
2018-09-24,0
2018-09-25,0.25
2018-09-26,0.25
2018-09-27,0.2860268770795063
2018-09-28,0.3400745179005571
2018-09-29,0.36062771212472094
2018-09-30,0
2018-10-01,0
2018-10-02,0.25
2018-10-03,0.25
2018-10-04,0.25
2018-10-05,0.25
2018-10-06,0.25000000000000006
2018-10-07,0.25
2018-10-08,0.3350108472921938
2018-10-09,0.4098934857919603
2018-10-10,0.3640998449572689
2018-10-11,0.43913452052907986
2018-10-12,0.411501091588372
2018-10-13,0.34051877799357383
2018-10-14,0.38494919085942514
2018-10-15,0.25
2018-10-16,0.34130526261066707
2018-10-17,0.3989388933600507
2018-10-18,0.4188819612295589
2018-10-19,0.433864290759005
2018-10-20,0.46013722673624585
2018-10-21,0.5754815624764227
2018-10-22,0.5
2018-10-23,0.4215904292091427
2018-10-24,0.34741929125983884
2018-10-25,0.3805008724866137
2018-10-26,0.47777460161487934
2018-10-27,0.5218813422225291
2018-10-28,0.8262353142058219
2018-10-29,0.9191925047712319
2018-10-30,1.0
2018-10-31,0.9499144680310558
2018-11-01,0.75
2018-11-02,0.737022135136143
2018-11-03,0.6844519976883909
2018-11-04,0.6230138433065576
2018-11-05,0.6943731073508571
2018-11-06,0.6443949828524103
2018-11-07,0.7334738867075121
2018-11-08,0.6206533189704377
2018-11-09,0.5707206406209313
2018-11-10,0.5
2018-11-11,0.46346815161462745
2018-11-12,0.5
2018-11-13,0.287527405392361
2018-11-14,0.3440315819906419
2018-11-15,0.3740503360870281
2018-11-16,0.5
2018-11-17,0.39948668763885453
2018-11-18,0.34851854318191955
2018-11-19,0.30107878797428056
2018-11-20,0.25000000000000006
2018-11-21,0.27213631156995916
2018-11-22,0.3538366847110299
2018-11-23,0.4070177488228356
2018-11-24,0.4779746074786596
2018-11-25,0.5
2018-11-26,0.3410057747478406
2018-11-27,0.25000000000000006
2018-11-28,0.40749819656894404
2018-11-29,0.5468355870998612
2018-11-30,0.75
2018-12-01,0.6278643849464687
2018-12-02,0.5977348222091275
2018-12-03,0.6076391660691125
2018-12-04,0.8389448138602644
2018-12-05,0.8831403871407858
2018-12-06,0.9831794369964697
2018-12-07,0.8998781172199241
2018-12-08,0.9695895142768423
2018-12-09,0.9591603091665827
2018-12-10,1.0000000000000002
2018-12-11,0.75
2018-12-12,0.7459052977489307
2018-12-13,0.7950034362547083
2018-12-14,0.75
2018-12-15,0.6753818246579824
2018-12-16,0.6439156423203555
2018-12-17,0.5666656754142839
2018-12-18,0.5
2018-12-19,0.41301832600119365
2018-12-20,0.3801917300577058
2018-12-21,0.34216049535996806
2018-12-22,0.25
2018-12-23,0.3316595754288604
2018-12-24,0.45942959183540555
2018-12-25,0.6315028434399178
2018-12-26,0.6413450505337828
2018-12-27,0.5918322095858275
2018-12-28,0.7652911325017596
2018-12-29,0.9430608596653595
2018-12-30,1.0000000000000002
2018-12-31,1.0000000000000002
2019-01-01,1.0
2019-01-02,0.8812132465880582
2019-01-03,0
2019-01-04,0.5
2019-01-05,0.5055816039040566
2019-01-06,0.5648261343442932
2019-01-07,0.5792468211606907
2019-01-08,0.5651485531030112
2019-01-09,0.5
2019-01-10,0.25
2019-01-11,0.25000000000000006
2019-01-12,0.25
2019-01-13,0.25000000000000006
2019-01-14,0.25
2019-01-15,0.26458085998149616
2019-01-16,0.30215826774163246
2019-01-17,0.39071605373772533
2019-01-18,0.7561912589409864
2019-01-19,0.8004575736660549
2019-01-20,0.75
2019-01-21,0.723375987613887
2019-01-22,0.5
2019-01-23,0.30137168281462445
2019-01-24,0.4353275433895861
2019-01-25,0.6233738965197504
2019-01-26,0.712570620073002
2019-01-27,0.75
2019-01-28,0.7053004683310866
2019-01-29,0.6984703748610287
2019-01-30,0
2019-01-31,0.40441227956428843
2019-02-01,0.34216175210270455
2019-02-02,0.25
2019-02-03,0.25
2019-02-04,0.2877775151688996
2019-02-05,0.4015563298769951
2019-02-06,0.6679146608170703
2019-02-07,0
2019-02-08,0.4272063862010298
2019-02-09,0.34671957061656195
2019-02-10,0.2501220854239017
2019-02-11,0.25
2019-02-12,0.30818000723387073
2019-02-13,0.3618195843501674
2019-02-14,0.5
2019-02-15,0.5126004475141459
2019-02-16,0.5404681616591034
2019-02-17,0.5666075550042516
2019-02-18,0.6337582185904602
2019-02-19,0.7392699250057935
2019-02-20,0.767151016565566
2019-02-21,0.7644634594138263
2019-02-22,0.8649167373703076
2019-02-23,0.8690999760128264
2019-02-24,0.8604019058956709
2019-02-25,0.75
2019-02-26,0.7190857542602411
2019-02-27,0.8232765025100214
