Date, Waste 
2018-08-23,3.96
2018-08-24,3.16
2018-08-25,12.77
2018-08-26,16.44
2018-08-27,4.00
2018-08-28,2.25
2018-08-29,4.23
2018-08-30,0.00
2018-08-31,1.47
2018-09-01,0.00
2018-09-02,0.00
2018-09-03,5.28
2018-09-04,17.02
2018-09-05,0.00
2018-09-06,8.76
2018-09-07,5.07
2018-09-08,0.00
2018-09-09,8.35
2018-09-10,5.38
2018-09-11,4.09
2018-09-12,5.92
2018-09-13,4.61
2018-09-14,2.79
2018-09-15,0.00
2018-09-16,0.67
2018-09-17,6.04
2018-09-18,16.11
2018-09-19,1.30
2018-09-20,3.21
2018-09-21,0.00
2018-09-22,12.15
2018-09-23,0.00
2018-09-24,0.00
2018-09-25,0.38
2018-09-26,5.93
2018-09-27,0.00
2018-09-28,0.00
2018-09-29,3.12
2018-09-30,6.57
2018-10-01,16.35
2018-10-02,10.06
2018-10-03,0.36
2018-10-04,0.98
2018-10-05,4.14
2018-10-06,9.82
2018-10-07,6.02
2018-10-08,0.00
2018-10-09,0.08
2018-10-10,11.00
2018-10-11,0.69
2018-10-12,8.14
2018-10-13,10.37
2018-10-14,5.00
2018-10-15,8.87
2018-10-16,10.23
2018-10-17,0.29
2018-10-18,0.00
2018-10-19,0.00
2018-10-20,5.68
2018-10-21,12.81
2018-10-22,9.96
2018-10-23,9.93
2018-10-24,7.82
2018-10-25,8.76
2018-10-26,2.46
2018-10-27,1.10
2018-10-28,0.00
2018-10-29,0.00
2018-10-30,0.00
2018-10-31,0.00
2018-11-01,0.00
2018-11-02,0.00
2018-11-03,0.00
2018-11-04,5.82
2018-11-05,14.18
2018-11-06,0.00
2018-11-07,5.91
2018-11-08,1.74
2018-11-09,17.81
2018-11-10,2.45
2018-11-11,9.99
2018-11-12,0.00
2018-11-13,0.00
2018-11-14,0.00
2018-11-15,0.00
2018-11-16,11.69
2018-11-17,18.75
2018-11-18,3.08
2018-11-19,4.49
2018-11-20,8.43
2018-11-21,11.12
2018-11-22,1.24
2018-11-23,11.16
2018-11-24,12.42
2018-11-25,6.52
2018-11-26,2.41
2018-11-27,5.03
2018-11-28,0.00
2018-11-29,3.22
2018-11-30,2.53
2018-12-01,5.71
2018-12-02,3.64
2018-12-03,0.00
2018-12-04,4.36
2018-12-05,0.00
2018-12-06,2.85
2018-12-07,10.34
2018-12-08,12.43
2018-12-09,13.32
2018-12-10,13.92
2018-12-11,6.04
2018-12-12,14.31
2018-12-13,2.51
2018-12-14,0.00
2018-12-15,2.26
2018-12-16,1.09
2018-12-17,2.79
2018-12-18,0.00
2018-12-19,0.00
2018-12-20,10.03
2018-12-21,1.95
2018-12-22,13.45
2018-12-23,24.84
2018-12-24,6.36
2018-12-25,4.98
2018-12-26,1.98
2018-12-27,0.00
2018-12-28,0.00
2018-12-29,0.00
2018-12-30,0.00
2018-12-31,0.00
2019-01-01,0.00
2019-01-02,0.00
2019-01-03,1.21
2019-01-04,15.53
2019-01-05,20.67
2019-01-06,3.45
2019-01-07,17.16
2019-01-08,0.00
2019-01-09,0.00
2019-01-10,0.00
2019-01-11,0.00
2019-01-12,0.00
2019-01-13,0.00
2019-01-14,0.00
2019-01-15,0.00
2019-01-16,9.42
2019-01-17,6.85
2019-01-18,13.03
2019-01-19,8.85
2019-01-20,13.84
2019-01-21,11.11
2019-01-22,1.51
2019-01-23,0.00
2019-01-24,0.00
2019-01-25,0.00
2019-01-26,0.00
2019-01-27,0.00
2019-01-28,0.00
2019-01-29,0.00
2019-01-30,0.00
2019-01-31,0.00
2019-02-01,0.00
2019-02-02,1.72
2019-02-03,11.06
2019-02-04,0.33
2019-02-05,0.00
2019-02-06,0.00
2019-02-07,0.00
2019-02-08,0.00
2019-02-09,0.00
2019-02-10,0.00
2019-02-11,0.00
2019-02-12,0.00
2019-02-13,0.00
2019-02-14,0.75
2019-02-15,15.29
2019-02-16,9.21
2019-02-17,5.45
2019-02-18,24.95
2019-02-19,1.32
2019-02-20,3.19
2019-02-21,5.03
2019-02-22,0.00
2019-02-23,1.76
2019-02-24,0.00
2019-02-25,0.00
2019-02-26,0.00
2019-02-27,0.00
2019-02-28,0.00
2019-03-01,4.07
2019-03-02,2.50
2019-03-03,1.06
2019-03-04,0.74
2019-03-05,0.00
2019-03-06,2.77
2019-03-07,10.58
2019-03-08,0.00
2019-03-09,6.25
2019-03-10,8.38
2019-03-11,2.98
2019-03-12,12.18
2019-03-13,3.89
2019-03-14,0.71
2019-03-15,15.36
2019-03-16,0.00
2019-03-17,4.04
2019-03-18,0.00
2019-03-19,0.00
2019-03-20,0.00
2019-03-21,0.00
2019-03-22,0.00
2019-03-23,9.24
2019-03-24,16.23
2019-03-25,7.45
2019-03-26,10.17
2019-03-27,11.31
2019-03-28,7.57
2019-03-29,1.13
2019-03-30,0.00
2019-03-31,0.00
2019-04-01,0.00
2019-04-02,0.00
2019-04-03,8.98
2019-04-04,0.00
2019-04-05,0.00
2019-04-06,0.00
2019-04-07,0.00
2019-04-08,1.91
2019-04-09,7.18
2019-04-10,13.22
2019-04-11,12.71
2019-04-12,7.68
2019-04-13,7.56
2019-04-14,7.68
2019-04-15,0.00
2019-04-16,0.00
2019-04-17,0.00
2019-04-18,0.00
2019-04-19,0.00
2019-04-20,1.55
2019-04-21,0.00
2019-04-22,9.11
2019-04-23,0.00
2019-04-24,0.00
2019-04-25,4.84
2019-04-26,9.14
2019-04-27,0.00
2019-04-28,12.95
2019-04-29,14.96
2019-04-30,0.00
2019-05-01,0.00
2019-05-02,0.00
2019-05-03,0.00
2019-05-04,0.00
2019-05-05,1.66
2019-05-06,0.00
2019-05-07,5.85
2019-05-08,5.48
2019-05-09,2.25
2019-05-10,1.10
2019-05-11,5.52
2019-05-12,4.78
2019-05-13,4.62
2019-05-14,2.82
2019-05-15,0.00
2019-05-16,0.00
2019-05-17,0.00
2019-05-18,0.00
2019-05-19,4.76
2019-05-20,0.00
2019-05-21,7.43
2019-05-22,16.68
2019-05-23,2.40
2019-05-24,12.17
2019-05-25,4.50
2019-05-26,0.00
2019-05-27,0.46
2019-05-28,0.00
2019-05-29,0.00
2019-05-30,0.00
2019-05-31,0.00
2019-06-01,0.00
2019-06-02,0.28
2019-06-03,0.39
2019-06-04,16.77
2019-06-05,0.00
2019-06-06,6.86
2019-06-07,7.69
2019-06-08,16.13
2019-06-09,8.99
2019-06-10,0.40
2019-06-11,0.00
2019-06-12,0.00
2019-06-13,0.00
2019-06-14,0.00
2019-06-15,0.00
2019-06-16,0.00
2019-06-17,0.00
2019-06-18,0.00
2019-06-19,0.00
2019-06-20,0.00
2019-06-21,0.00
2019-06-22,0.00
2019-06-23,0.00
2019-06-24,11.94
2019-06-25,0.00
2019-06-26,0.36
2019-06-27,0.00
2019-06-28,6.91
2019-06-29,12.83
2019-06-30,7.42
2019-07-01,0.00
2019-07-02,1.16
2019-07-03,3.12
2019-07-04,12.40
2019-07-05,1.65
2019-07-06,10.97
2019-07-07,0.00
2019-07-08,0.00
2019-07-09,0.00
2019-07-10,16.89
2019-07-11,12.36
2019-07-12,0.00
2019-07-13,0.00
2019-07-14,0.50
2019-07-15,0.80
2019-07-16,0.00
2019-07-17,1.57
2019-07-18,9.62
2019-07-19,10.84
2019-07-20,11.59
2019-07-21,12.29
2019-07-22,13.36
2019-07-23,10.58
2019-07-24,6.95
2019-07-25,2.08
2019-07-26,1.49
2019-07-27,0.14
2019-07-28,7.26
2019-07-29,10.70
2019-07-30,0.00
2019-07-31,3.05
2019-08-01,8.82
2019-08-02,0.00
2019-08-03,0.00
2019-08-04,0.00
2019-08-05,2.34
2019-08-06,1.48
2019-08-07,0.00
2019-08-08,0.27
2019-08-09,0.00
2019-08-10,0.71
2019-08-11,0.00
2019-08-12,11.14
2019-08-13,0.00
2019-08-14,0.00
2019-08-15,0.00
2019-08-16,3.37
2019-08-17,5.64
2019-08-18,5.08
2019-08-19,11.31
2019-08-20,0.29
2019-08-21,0.00
2019-08-22,6.90
2019-08-23,8.51
2019-08-24,5.11
2019-08-25,0.00
2019-08-26,0.09
2019-08-27,4.71
2019-08-28,4.50
2019-08-29,0.01
2019-08-30,0.19
2019-08-31,10.48
2019-09-01,5.76
2019-09-02,0.00
2019-09-03,0.00
2019-09-04,0.00
2019-09-05,5.31
2019-09-06,5.22
2019-09-07,8.42
2019-09-08,7.87
2019-09-09,0.00
2019-09-10,3.37
2019-09-11,6.51
2019-09-12,0.00
2019-09-13,0.00
2019-09-14,0.00
2019-09-15,0.00
2019-09-16,0.12
2019-09-17,0.00
2019-09-18,0.00
2019-09-19,0.00
2019-09-20,0.00
2019-09-21,0.00
2019-09-22,0.00
2019-09-23,0.00
2019-09-24,10.15
2019-09-25,4.02
2019-09-26,5.48
2019-09-27,0.00
2019-09-28,0.00
2019-09-29,0.00
2019-09-30,2.47
2019-10-01,5.46
2019-10-02,0.00
2019-10-03,0.00
2019-10-04,0.00
2019-10-05,5.36
2019-10-06,6.60
2019-10-07,1.37
2019-10-08,3.27
2019-10-09,13.27
2019-10-10,0.00
2019-10-11,9.44
2019-10-12,0.00
2019-10-13,0.00
2019-10-14,0.00
2019-10-15,0.00
2019-10-16,7.93
2019-10-17,5.95
2019-10-18,4.73
2019-10-19,0.00
2019-10-20,3.27
2019-10-21,1.58
2019-10-22,0.00
2019-10-23,0.00
2019-10-24,3.83
2019-10-25,6.59
2019-10-26,2.22
2019-10-27,0.00
2019-10-28,0.00
2019-10-29,1.89
2019-10-30,3.78
2019-10-31,2.70
2019-11-01,6.42
2019-11-02,5.13
2019-11-03,9.92
2019-11-04,8.51
2019-11-05,0.00
2019-11-06,2.72
2019-11-07,0.00
2019-11-08,1.66
2019-11-09,0.00
2019-11-10,0.00
2019-11-11,0.00
2019-11-12,0.00
2019-11-13,0.00
2019-11-14,0.00
2019-11-15,0.00
2019-11-16,0.00
2019-11-17,0.00
2019-11-18,0.00
2019-11-19,5.33
2019-11-20,10.09
2019-11-21,5.62
2019-11-22,1.29
2019-11-23,0.07
2019-11-24,0.00
2019-11-25,3.07
2019-11-26,6.62
2019-11-27,0.84
2019-11-28,0.00
2019-11-29,0.00
2019-11-30,0.00
2019-12-01,0.00
2019-12-02,0.00
2019-12-03,0.00
2019-12-04,0.00
2019-12-05,0.00
2019-12-06,0.00
2019-12-07,0.00
2019-12-08,0.00
2019-12-09,7.51
2019-12-10,2.29
2019-12-11,0.96
2019-12-12,11.19
2019-12-13,5.02
2019-12-14,0.00
2019-12-15,6.08
2019-12-16,0.00
2019-12-17,0.00
2019-12-18,0.67
2019-12-19,1.23
2019-12-20,0.00
2019-12-21,0.00
2019-12-22,0.00
2019-12-23,0.00
2019-12-24,0.00
2019-12-25,0.00
2019-12-26,0.00
2019-12-27,1.46
2019-12-28,11.22
2019-12-29,0.00
2019-12-30,0.00
2019-12-31,0.00
2020-01-01,0.00
2020-01-02,6.49
2020-01-03,0.65
2020-01-04,0.00
2020-01-05,0.00
2020-01-06,0.00
2020-01-07,0.00
2020-01-08,0.00
2020-01-09,0.00
2020-01-10,0.00
2020-01-11,0.00
2020-01-12,0.15
2020-01-13,0.00
2020-01-14,3.21
2020-01-15,4.99
2020-01-16,10.34
2020-01-17,2.27
2020-01-18,0.00
2020-01-19,6.64
2020-01-20,2.51
2020-01-21,0.00
2020-01-22,0.00
2020-01-23,0.49
2020-01-24,0.00
2020-01-25,0.00
2020-01-26,0.00
2020-01-27,0.00
2020-01-28,0.64
2020-01-29,5.02
2020-01-30,0.00
2020-01-31,0.00
2020-02-01,0.00
2020-02-02,0.00
2020-02-03,0.00
2020-02-04,0.00
2020-02-05,0.00
2020-02-06,0.00
2020-02-07,0.00
2020-02-08,0.00
2020-02-09,0.00
2020-02-10,7.22
2020-02-11,0.00
2020-02-12,1.65
2020-02-13,2.83
2020-02-14,14.75
2020-02-15,4.69
2020-02-16,9.37
2020-02-17,0.00
2020-02-18,0.59
2020-02-19,0.00
2020-02-20,0.00
2020-02-21,0.00
2020-02-22,0.00
2020-02-23,0.00
2020-02-24,0.00
2020-02-25,10.73
2020-02-26,0.00
2020-02-27,11.20
2020-02-28,10.24
2020-02-29,4.65
2020-03-01,9.25
2020-03-02,4.96
2020-03-03,8.19
2020-03-04,10.86
2020-03-05,0.00
2020-03-06,2.18
2020-03-07,0.00
2020-03-08,0.00
2020-03-09,0.00
2020-03-10,0.00
2020-03-11,0.00
2020-03-12,5.02
2020-03-13,8.69
2020-03-14,0.00
2020-03-15,0.00
2020-03-16,0.29
2020-03-17,0.00
2020-03-18,3.66
2020-03-19,0.00
2020-03-20,0.19
2020-03-21,0.00
2020-03-22,0.00
2020-03-23,0.00
2020-03-24,0.00
2020-03-25,0.00
2020-03-26,0.00
2020-03-27,0.00
2020-03-28,0.00
2020-03-29,0.00
2020-03-30,2.55
2020-03-31,3.53
2020-04-01,0.40
2020-04-02,12.01
2020-04-03,0.00
2020-04-04,10.29
2020-04-05,7.92
2020-04-06,2.61
2020-04-07,0.38
2020-04-08,0.00
2020-04-09,0.00
2020-04-10,0.65
2020-04-11,0.00
2020-04-12,0.00
2020-04-13,0.00
2020-04-14,0.00
2020-04-15,0.00
2020-04-16,0.00
2020-04-17,0.00
2020-04-18,0.00
2020-04-19,4.72
2020-04-20,0.00
2020-04-21,0.00
2020-04-22,11.00
2020-04-23,0.00
2020-04-24,11.72
2020-04-25,6.89
2020-04-26,0.00
2020-04-27,0.00
2020-04-28,3.30
2020-04-29,0.00
2020-04-30,0.00
2020-05-01,1.95
2020-05-02,6.89
2020-05-03,0.00
2020-05-04,8.71
2020-05-05,9.78
2020-05-06,14.03
2020-05-07,11.08
2020-05-08,3.83
2020-05-09,0.00
2020-05-10,0.00
2020-05-11,0.00
2020-05-12,7.11
2020-05-13,8.91
2020-05-14,0.00
2020-05-15,0.00
2020-05-16,0.00
2020-05-17,0.00
2020-05-18,0.00
2020-05-19,0.00
2020-05-20,0.00
2020-05-21,1.49
2020-05-22,1.82
2020-05-23,12.99
2020-05-24,0.00
2020-05-25,0.00
2020-05-26,0.00
2020-05-27,0.00
2020-05-28,0.00
2020-05-29,6.91
2020-05-30,5.47
2020-05-31,5.52
2020-06-01,0.44
2020-06-02,0.30
2020-06-03,9.40
2020-06-04,0.00
2020-06-05,0.00
2020-06-06,0.00
2020-06-07,0.00
2020-06-08,0.00
2020-06-09,0.00
2020-06-10,0.00
2020-06-11,0.00
2020-06-12,0.00
2020-06-13,0.00
2020-06-14,0.00
2020-06-15,0.00
2020-06-16,0.00
2020-06-17,4.21
2020-06-18,15.13
2020-06-19,14.40
2020-06-20,15.00
2020-06-21,9.86
2020-06-22,13.74
2020-06-23,1.87
2020-06-24,4.57
2020-06-25,0.00
2020-06-26,0.00
2020-06-27,0.00
2020-06-28,9.83
2020-06-29,0.00
2020-06-30,0.00
2020-07-01,0.00
2020-07-02,3.82
2020-07-03,4.97
2020-07-04,6.00
2020-07-05,0.00
2020-07-06,8.29
2020-07-07,5.36
2020-07-08,5.57
2020-07-09,11.89
2020-07-10,10.20
2020-07-11,0.00
2020-07-12,5.40
2020-07-13,8.17
2020-07-14,0.00
2020-07-15,0.00
2020-07-16,0.00
2020-07-17,0.00
2020-07-18,0.00
2020-07-19,0.00
2020-07-20,0.00
2020-07-21,0.00
2020-07-22,0.00
2020-07-23,0.00
2020-07-24,4.05
2020-07-25,11.04
2020-07-26,0.00
2020-07-27,15.34
2020-07-28,1.78
2020-07-29,10.30
2020-07-30,17.44
2020-07-31,6.82
2020-08-01,0.00
2020-08-02,0.00
2020-08-03,0.00
2020-08-04,0.00
2020-08-05,0.00
2020-08-06,0.00
2020-08-07,0.00
2020-08-08,0.00
2020-08-09,0.00
2020-08-10,0.00
2020-08-11,0.00
2020-08-12,0.00
2020-08-13,0.00
2020-08-14,0.00
2020-08-15,0.00
2020-08-16,0.45
2020-08-17,0.00
2020-08-18,0.00
2020-08-19,0.00
2020-08-20,0.00
2020-08-21,0.00
2020-08-22,0.00
2020-08-23,0.00
2020-08-24,8.92
2020-08-25,5.72
2020-08-26,0.00
2020-08-27,0.00
2020-08-28,7.86
2020-08-29,5.17
2020-08-30,7.57
2020-08-31,0.00
2020-09-01,0.07
2020-09-02,10.11
2020-09-03,12.24
2020-09-04,0.00
2020-09-05,0.00
2020-09-06,0.00
2020-09-07,0.00
2020-09-08,2.90
2020-09-09,14.77
2020-09-10,0.00
2020-09-11,7.53
2020-09-12,10.76
2020-09-13,5.39
2020-09-14,0.00
2020-09-15,0.00
2020-09-16,0.00
2020-09-17,0.00
2020-09-18,0.00
2020-09-19,0.00
2020-09-20,0.00
2020-09-21,0.00
2020-09-22,6.38
2020-09-23,3.59
2020-09-24,2.84
2020-09-25,12.49
2020-09-26,0.00
2020-09-27,2.20
2020-09-28,16.22
2020-09-29,0.00
2020-09-30,0.00
2020-10-01,0.00
2020-10-02,0.00
2020-10-03,0.00
2020-10-04,0.00
2020-10-05,5.50
2020-10-06,5.65
2020-10-07,3.34
2020-10-08,5.34
2020-10-09,0.00
2020-10-10,5.46
2020-10-11,19.51
2020-10-12,3.85
2020-10-13,1.22
2020-10-14,12.87
2020-10-15,2.44
2020-10-16,9.10
2020-10-17,0.00
2020-10-18,2.27
2020-10-19,0.00
2020-10-20,0.00
2020-10-21,0.63
2020-10-22,7.40
2020-10-23,16.54
2020-10-24,17.13
2020-10-25,6.03
2020-10-26,3.95
2020-10-27,11.74
2020-10-28,2.89
2020-10-29,0.00
2020-10-30,0.00
2020-10-31,0.00
2020-11-01,0.00
2020-11-02,6.11
2020-11-03,5.58
2020-11-04,0.00
2020-11-05,0.00
2020-11-06,13.68
2020-11-07,12.26
2020-11-08,0.00
2020-11-09,0.00
2020-11-10,0.00
2020-11-11,2.80
2020-11-12,0.00
2020-11-13,0.00
2020-11-14,6.91
2020-11-15,0.00
2020-11-16,0.00
2020-11-17,0.00
2020-11-18,0.00
2020-11-19,0.00
2020-11-20,5.83
2020-11-21,0.00
2020-11-22,6.81
2020-11-23,0.00
2020-11-24,0.00
2020-11-25,0.00
2020-11-26,0.00
2020-11-27,0.00
2020-11-28,0.00
2020-11-29,0.00
2020-11-30,0.00
2020-12-01,0.00
2020-12-02,0.00
2020-12-03,0.00
2020-12-04,0.00
2020-12-05,0.00
2020-12-06,0.00
2020-12-07,5.74
2020-12-08,0.00
2020-12-09,0.00
2020-12-10,2.57
2020-12-11,2.44
2020-12-12,0.37
2020-12-13,0.00
2020-12-14,4.62
2020-12-15,0.00
2020-12-16,2.43
2020-12-17,2.89
2020-12-18,0.00
2020-12-19,0.00
2020-12-20,0.00
2020-12-21,7.19
2020-12-22,0.00
2020-12-23,6.07
2020-12-24,0.29
2020-12-25,0.00
2020-12-26,0.00
2020-12-27,0.00
2020-12-28,0.00
2020-12-29,0.00
2020-12-30,0.00
2020-12-31,0.00
2021-01-01,0.00
2021-01-02,0.00
2021-01-03,0.00
2021-01-04,0.00
2021-01-05,0.00
2021-01-06,0.00
2021-01-07,5.65
2021-01-08,0.00
2021-01-09,12.62
2021-01-10,0.00
2021-01-11,0.00
2021-01-12,2.06
2021-01-13,3.97
2021-01-14,1.57
2021-01-15,2.05
2021-01-16,0.00
2021-01-17,0.29
2021-01-18,5.32
2021-01-19,3.92
2021-01-20,0.00
