Date, Waste 
2018-08-23,0.00
2018-08-24,0.00
2018-08-25,3.70
2018-08-26,18.91
2018-08-27,6.09
2018-08-28,12.34
2018-08-29,9.01
2018-08-30,2.50
2018-08-31,8.39
2018-09-01,0.00
2018-09-02,0.00
2018-09-03,0.00
2018-09-04,7.58
2018-09-05,0.00
2018-09-06,3.85
2018-09-07,6.47
2018-09-08,7.22
2018-09-09,24.72
2018-09-10,13.24
2018-09-11,3.83
2018-09-12,5.66
2018-09-13,0.87
2018-09-14,0.47
2018-09-15,0.00
2018-09-16,0.00
2018-09-17,0.00
2018-09-18,0.00
2018-09-19,7.85
2018-09-20,12.67
2018-09-21,3.47
2018-09-22,22.52
2018-09-23,7.25
2018-09-24,3.77
2018-09-25,0.00
2018-09-26,1.41
2018-09-27,0.00
2018-09-28,0.00
2018-09-29,0.00
2018-09-30,0.00
2018-10-01,1.18
2018-10-02,33.38
2018-10-03,7.39
2018-10-04,0.24
2018-10-05,7.78
2018-10-06,15.31
2018-10-07,3.64
2018-10-08,0.00
2018-10-09,0.00
2018-10-10,1.63
2018-10-11,0.18
2018-10-12,0.00
2018-10-13,6.16
2018-10-14,20.22
2018-10-15,17.51
2018-10-16,18.76
2018-10-17,2.06
2018-10-18,0.00
2018-10-19,0.00
2018-10-20,2.71
2018-10-21,9.38
2018-10-22,3.18
2018-10-23,3.05
2018-10-24,2.97
2018-10-25,13.93
2018-10-26,20.45
2018-10-27,6.50
2018-10-28,2.67
2018-10-29,5.89
2018-10-30,0.32
2018-10-31,0.00
2018-11-01,0.00
2018-11-02,0.00
2018-11-03,0.00
2018-11-04,0.00
2018-11-05,0.00
2018-11-06,0.23
2018-11-07,17.06
2018-11-08,8.34
2018-11-09,20.53
2018-11-10,12.13
2018-11-11,13.61
2018-11-12,2.10
2018-11-13,0.00
2018-11-14,0.00
2018-11-15,0.00
2018-11-16,0.00
2018-11-17,8.52
2018-11-18,1.05
2018-11-19,0.00
2018-11-20,15.14
2018-11-21,17.04
2018-11-22,25.73
2018-11-23,13.78
2018-11-24,13.07
2018-11-25,2.62
2018-11-26,3.02
2018-11-27,3.61
2018-11-28,0.00
2018-11-29,0.00
2018-11-30,0.00
2018-12-01,0.00
2018-12-02,0.00
2018-12-03,2.34
2018-12-04,4.03
2018-12-05,5.66
2018-12-06,16.58
2018-12-07,8.71
2018-12-08,14.32
2018-12-09,13.11
2018-12-10,13.87
2018-12-11,0.00
2018-12-12,1.88
2018-12-13,2.37
2018-12-14,0.96
2018-12-15,4.29
2018-12-16,2.66
2018-12-17,12.65
2018-12-18,0.00
2018-12-19,3.95
2018-12-20,12.32
2018-12-21,2.73
2018-12-22,17.97
2018-12-23,9.44
2018-12-24,4.02
2018-12-25,3.25
2018-12-26,0.00
2018-12-27,3.81
2018-12-28,0.85
2018-12-29,0.00
2018-12-30,2.67
2018-12-31,0.39
2019-01-01,10.11
2019-01-02,7.67
2019-01-03,2.72
2019-01-04,7.76
2019-01-05,14.13
2019-01-06,2.76
2019-01-07,6.58
2019-01-08,0.00
2019-01-09,0.00
2019-01-10,0.00
2019-01-11,0.00
2019-01-12,2.07
2019-01-13,2.08
2019-01-14,3.86
2019-01-15,14.07
2019-01-16,8.18
2019-01-17,3.05
2019-01-18,10.37
2019-01-19,3.59
2019-01-20,7.01
2019-01-21,3.77
2019-01-22,8.98
2019-01-23,1.92
2019-01-24,0.00
2019-01-25,0.00
2019-01-26,0.00
2019-01-27,0.84
2019-01-28,6.09
2019-01-29,0.00
2019-01-30,0.00
2019-01-31,0.00
2019-02-01,2.94
2019-02-02,8.02
2019-02-03,3.35
2019-02-04,0.00
2019-02-05,0.00
