Date, Waste 
2019-06-09,0.00
2019-06-10,0.00
2019-06-11,0.00
2019-06-12,0.00
2019-06-13,3.50
2019-06-14,0.00
2019-06-15,0.00
2019-06-16,2.75
2019-06-17,5.00
2019-06-18,1.68
2019-06-19,4.45
2019-06-20,2.03
2019-06-21,0.00
2019-06-22,4.47
2019-06-23,0.56
2019-06-24,7.44
2019-06-25,0.00
2019-06-26,0.00
2019-06-27,3.51
2019-06-28,10.82
2019-06-29,16.89
2019-06-30,15.70
2019-07-01,1.89
2019-07-02,1.81
2019-07-03,0.80
2019-07-04,11.86
2019-07-05,2.39
2019-07-06,11.45
2019-07-07,0.00
2019-07-08,0.00
2019-07-09,3.48
2019-07-10,18.64
2019-07-11,20.82
2019-07-12,3.05
2019-07-13,0.58
2019-07-14,3.60
2019-07-15,0.00
2019-07-16,0.00
2019-07-17,1.15
2019-07-18,10.04
2019-07-19,9.25
2019-07-20,10.50
2019-07-21,13.57
2019-07-22,15.64
2019-07-23,18.88
2019-07-24,12.52
2019-07-25,3.53
2019-07-26,0.84
2019-07-27,1.18
2019-07-28,6.76
2019-07-29,13.26
2019-07-30,0.00
2019-07-31,0.00
2019-08-01,9.13
2019-08-02,1.18
2019-08-03,0.00
2019-08-04,1.75
2019-08-05,12.30
2019-08-06,6.47
2019-08-07,0.59
2019-08-08,0.00
2019-08-09,0.00
2019-08-10,0.14
2019-08-11,0.93
2019-08-12,12.45
2019-08-13,0.00
2019-08-14,0.00
2019-08-15,0.00
2019-08-16,1.40
2019-08-17,16.96
2019-08-18,7.97
2019-08-19,12.39
2019-08-20,0.00
2019-08-21,0.00
2019-08-22,8.43
2019-08-23,8.57
2019-08-24,7.59
2019-08-25,0.00
2019-08-26,0.00
2019-08-27,3.41
2019-08-28,8.48
2019-08-29,5.01
2019-08-30,2.82
2019-08-31,12.33
2019-09-01,8.45
2019-09-02,0.00
2019-09-03,0.00
2019-09-04,0.00
2019-09-05,7.79
2019-09-06,3.91
2019-09-07,5.51
2019-09-08,10.09
2019-09-09,2.18
2019-09-10,12.04
2019-09-11,6.51
2019-09-12,2.39
2019-09-13,1.30
2019-09-14,1.93
2019-09-15,0.00
2019-09-16,0.21
2019-09-17,0.00
2019-09-18,0.00
2019-09-19,0.00
2019-09-20,0.00
2019-09-21,0.00
2019-09-22,6.57
2019-09-23,5.07
2019-09-24,14.59
2019-09-25,2.58
2019-09-26,8.51
2019-09-27,0.00
2019-09-28,0.00
2019-09-29,0.00
2019-09-30,2.04
2019-10-01,5.37
2019-10-02,0.00
2019-10-03,2.23
2019-10-04,0.00
2019-10-05,14.11
2019-10-06,14.88
2019-10-07,0.00
2019-10-08,0.00
2019-10-09,12.53
2019-10-10,0.00
2019-10-11,12.37
2019-10-12,0.00
2019-10-13,0.00
2019-10-14,0.00
2019-10-15,0.00
2019-10-16,15.38
2019-10-17,11.57
2019-10-18,6.06
2019-10-19,0.00
2019-10-20,5.87
2019-10-21,0.46
2019-10-22,0.00
2019-10-23,0.00
2019-10-24,3.05
2019-10-25,8.43
2019-10-26,0.00
2019-10-27,0.00
2019-10-28,5.76
2019-10-29,8.35
2019-10-30,5.65
2019-10-31,2.13
2019-11-01,7.05
2019-11-02,7.79
2019-11-03,12.71
2019-11-04,3.91
2019-11-05,0.00
2019-11-06,6.11
2019-11-07,0.00
2019-11-08,0.00
2019-11-09,0.00
2019-11-10,3.45
2019-11-11,0.00
2019-11-12,0.00
2019-11-13,0.00
2019-11-14,0.00
2019-11-15,0.00
2019-11-16,0.00
2019-11-17,0.00
2019-11-18,0.00
2019-11-19,6.28
2019-11-20,14.71
2019-11-21,12.37
2019-11-22,1.32
2019-11-23,1.99
2019-11-24,0.50
2019-11-25,5.30
2019-11-26,4.84
2019-11-27,0.00
2019-11-28,0.00
2019-11-29,0.00
2019-11-30,0.00
2019-12-01,0.00
2019-12-02,0.00
2019-12-03,5.18
2019-12-04,4.86
2019-12-05,6.29
2019-12-06,3.53
2019-12-07,0.00
2019-12-08,0.00
2019-12-09,10.55
2019-12-10,2.32
2019-12-11,1.51
2019-12-12,10.46
2019-12-13,6.08
2019-12-14,0.00
2019-12-15,5.54
2019-12-16,5.18
2019-12-17,4.73
2019-12-18,3.36
2019-12-19,1.25
2019-12-20,0.00
2019-12-21,0.00
2019-12-22,0.00
2019-12-23,0.00
2019-12-24,0.00
2019-12-25,0.00
2019-12-26,0.00
2019-12-27,8.39
2019-12-28,12.31
2019-12-29,0.00
2019-12-30,0.00
2019-12-31,4.10
2020-01-01,3.53
2020-01-02,0.98
2020-01-03,0.00
2020-01-04,0.00
2020-01-05,0.00
2020-01-06,0.00
2020-01-07,0.00
2020-01-08,0.00
2020-01-09,0.00
2020-01-10,6.18
2020-01-11,8.36
2020-01-12,1.20
2020-01-13,4.96
2020-01-14,4.56
2020-01-15,0.05
2020-01-16,6.27
2020-01-17,0.52
2020-01-18,1.80
2020-01-19,9.57
2020-01-20,3.27
2020-01-21,0.00
2020-01-22,0.00
2020-01-23,6.28
2020-01-24,0.24
2020-01-25,8.59
2020-01-26,3.56
2020-01-27,0.00
2020-01-28,0.81
2020-01-29,0.13
2020-01-30,0.00
2020-01-31,0.00
2020-02-01,0.00
2020-02-02,0.00
2020-02-03,0.00
2020-02-04,0.00
2020-02-05,0.00
2020-02-06,0.00
2020-02-07,0.00
2020-02-08,0.00
2020-02-09,8.42
2020-02-10,14.12
2020-02-11,0.00
2020-02-12,10.99
2020-02-13,0.00
2020-02-14,8.90
2020-02-15,4.50
2020-02-16,7.07
2020-02-17,0.00
2020-02-18,0.00
2020-02-19,0.00
2020-02-20,2.27
2020-02-21,0.00
2020-02-22,2.40
2020-02-23,0.07
2020-02-24,22.11
2020-02-25,9.81
2020-02-26,0.00
2020-02-27,4.66
2020-02-28,3.74
2020-02-29,6.09
2020-03-01,11.14
2020-03-02,1.18
2020-03-03,13.63
2020-03-04,11.99
2020-03-05,0.73
2020-03-06,10.46
2020-03-07,0.00
2020-03-08,0.73
2020-03-09,0.00
2020-03-10,0.00
2020-03-11,0.55
2020-03-12,5.10
2020-03-13,7.41
2020-03-14,0.00
2020-03-15,0.00
2020-03-16,2.25
2020-03-17,2.22
2020-03-18,12.06
2020-03-19,1.25
2020-03-20,1.29
2020-03-21,0.00
2020-03-22,1.08
2020-03-23,0.00
2020-03-24,0.00
2020-03-25,0.00
2020-03-26,0.00
2020-03-27,0.00
2020-03-28,0.00
2020-03-29,0.27
2020-03-30,10.64
2020-03-31,5.15
2020-04-01,0.00
2020-04-02,16.89
2020-04-03,1.98
2020-04-04,12.82
2020-04-05,1.54
2020-04-06,4.77
2020-04-07,0.00
2020-04-08,0.00
2020-04-09,1.50
2020-04-10,1.61
2020-04-11,0.00
2020-04-12,0.00
2020-04-13,0.00
2020-04-14,1.21
2020-04-15,13.11
2020-04-16,1.93
2020-04-17,0.00
2020-04-18,0.00
2020-04-19,2.97
2020-04-20,0.00
2020-04-21,0.00
2020-04-22,7.27
2020-04-23,0.00
2020-04-24,13.19
2020-04-25,8.82
2020-04-26,0.00
2020-04-27,6.12
2020-04-28,10.72
2020-04-29,1.89
2020-04-30,0.00
2020-05-01,6.26
2020-05-02,5.79
2020-05-03,0.00
2020-05-04,7.44
2020-05-05,5.11
2020-05-06,14.48
2020-05-07,11.96
2020-05-08,0.00
2020-05-09,4.33
2020-05-10,13.37
2020-05-11,4.82
2020-05-12,3.35
2020-05-13,11.67
2020-05-14,0.00
2020-05-15,0.00
