Date, Waste 
2018-08-23,0.00
2018-08-24,0.00
2018-08-25,4.67
2018-08-26,9.00
2018-08-27,0.00
2018-08-28,0.10
2018-08-29,6.03
2018-08-30,0.00
2018-08-31,0.00
2018-09-01,0.00
2018-09-02,0.00
2018-09-03,0.00
2018-09-04,2.60
2018-09-05,0.00
2018-09-06,0.00
2018-09-07,0.00
2018-09-08,0.00
2018-09-09,5.49
2018-09-10,2.87
2018-09-11,11.65
2018-09-12,13.36
2018-09-13,0.00
2018-09-14,0.00
2018-09-15,0.00
2018-09-16,0.00
2018-09-17,0.00
2018-09-18,0.00
2018-09-19,1.93
2018-09-20,0.00
2018-09-21,0.00
2018-09-22,11.24
2018-09-23,0.78
2018-09-24,0.00
2018-09-25,8.76
2018-09-26,6.08
2018-09-27,0.00
2018-09-28,0.00
2018-09-29,0.00
2018-09-30,0.00
2018-10-01,0.00
2018-10-02,11.85
2018-10-03,0.00
2018-10-04,0.00
2018-10-05,0.00
2018-10-06,17.52
2018-10-07,10.09
2018-10-08,0.01
2018-10-09,1.85
2018-10-10,4.85
2018-10-11,0.00
2018-10-12,0.00
2018-10-13,0.00
2018-10-14,2.51
2018-10-15,7.99
2018-10-16,12.39
2018-10-17,1.06
2018-10-18,2.83
2018-10-19,1.09
2018-10-20,9.94
2018-10-21,12.80
2018-10-22,3.34
2018-10-23,4.16
2018-10-24,0.00
2018-10-25,3.24
2018-10-26,0.00
2018-10-27,0.00
2018-10-28,0.00
2018-10-29,0.00
2018-10-30,0.00
2018-10-31,0.00
2018-11-01,0.00
2018-11-02,0.00
2018-11-03,0.00
2018-11-04,0.00
2018-11-05,0.00
2018-11-06,0.00
2018-11-07,3.38
2018-11-08,8.32
2018-11-09,16.90
2018-11-10,1.16
2018-11-11,14.64
2018-11-12,0.00
2018-11-13,0.00
2018-11-14,0.00
2018-11-15,0.00
2018-11-16,0.48
2018-11-17,13.09
2018-11-18,5.73
2018-11-19,0.00
2018-11-20,11.97
2018-11-21,9.34
2018-11-22,4.86
2018-11-23,17.31
2018-11-24,10.72
2018-11-25,1.81
2018-11-26,0.00
2018-11-27,0.00
2018-11-28,0.00
2018-11-29,0.00
2018-11-30,2.98
2018-12-01,0.00
2018-12-02,0.00
2018-12-03,2.01
2018-12-04,4.28
2018-12-05,0.00
2018-12-06,4.30
2018-12-07,8.67
2018-12-08,9.62
2018-12-09,15.00
2018-12-10,12.36
2018-12-11,5.25
2018-12-12,0.00
2018-12-13,0.00
2018-12-14,0.00
2018-12-15,2.90
2018-12-16,1.01
2018-12-17,1.34
2018-12-18,0.00
2018-12-19,3.64
2018-12-20,16.06
2018-12-21,1.45
2018-12-22,14.19
2018-12-23,12.50
2018-12-24,3.95
2018-12-25,0.00
2018-12-26,0.00
2018-12-27,0.00
2018-12-28,0.00
2018-12-29,0.00
2018-12-30,0.00
2018-12-31,0.00
2019-01-01,11.76
2019-01-02,0.00
2019-01-03,0.41
2019-01-04,13.49
2019-01-05,8.74
2019-01-06,3.35
2019-01-07,2.54
2019-01-08,0.00
2019-01-09,0.00
2019-01-10,0.00
2019-01-11,0.00
2019-01-12,0.00
2019-01-13,0.00
2019-01-14,5.95
2019-01-15,9.12
2019-01-16,7.16
2019-01-17,1.73
2019-01-18,7.76
2019-01-19,2.70
2019-01-20,3.78
2019-01-21,11.23
2019-01-22,4.34
2019-01-23,0.00
2019-01-24,0.00
2019-01-25,0.00
2019-01-26,0.00
2019-01-27,0.00
2019-01-28,2.10
2019-01-29,0.00
2019-01-30,0.00
2019-01-31,0.00
2019-02-01,0.00
2019-02-02,0.00
2019-02-03,0.00
2019-02-04,2.57
2019-02-05,0.00
