Date, Waste 
2018-08-23,0.00
2018-08-24,0.00
2018-08-25,0.00
2018-08-26,14.23
2018-08-27,13.48
2018-08-28,17.40
2018-08-29,7.59
2018-08-30,3.38
2018-08-31,11.98
2018-09-01,1.02
2018-09-02,0.00
2018-09-03,0.00
2018-09-04,8.60
2018-09-05,0.00
2018-09-06,0.76
2018-09-07,2.95
2018-09-08,2.12
2018-09-09,32.65
2018-09-10,10.44
2018-09-11,7.27
2018-09-12,10.15
2018-09-13,0.00
2018-09-14,0.91
2018-09-15,0.00
2018-09-16,0.00
2018-09-17,0.00
2018-09-18,0.00
2018-09-19,5.38
2018-09-20,9.91
2018-09-21,4.26
2018-09-22,25.89
2018-09-23,7.16
2018-09-24,5.23
2018-09-25,1.56
2018-09-26,1.23
2018-09-27,0.00
2018-09-28,0.00
2018-09-29,0.00
2018-09-30,0.00
2018-10-01,0.83
2018-10-02,28.14
2018-10-03,4.47
2018-10-04,7.30
2018-10-05,15.08
2018-10-06,15.15
2018-10-07,3.75
2018-10-08,0.00
2018-10-09,0.00
2018-10-10,2.43
2018-10-11,0.00
2018-10-12,0.00
2018-10-13,1.57
2018-10-14,15.35
2018-10-15,24.03
2018-10-16,25.01
2018-10-17,1.88
2018-10-18,0.00
2018-10-19,1.40
2018-10-20,3.71
2018-10-21,8.03
2018-10-22,1.16
2018-10-23,5.14
2018-10-24,0.00
2018-10-25,8.07
2018-10-26,15.50
2018-10-27,13.00
2018-10-28,7.34
2018-10-29,1.57
2018-10-30,3.59
2018-10-31,0.94
2018-11-01,0.00
2018-11-02,0.00
2018-11-03,0.00
2018-11-04,0.00
2018-11-05,0.00
2018-11-06,2.15
2018-11-07,13.63
2018-11-08,11.25
2018-11-09,22.54
2018-11-10,10.78
2018-11-11,14.12
2018-11-12,1.11
2018-11-13,0.00
2018-11-14,0.00
2018-11-15,0.00
2018-11-16,1.18
2018-11-17,8.66
2018-11-18,1.10
2018-11-19,0.00
2018-11-20,18.35
2018-11-21,24.75
2018-11-22,16.17
2018-11-23,14.95
2018-11-24,14.44
2018-11-25,2.76
2018-11-26,2.86
2018-11-27,1.73
2018-11-28,0.00
2018-11-29,0.00
2018-11-30,0.00
2018-12-01,0.00
2018-12-02,0.00
2018-12-03,3.66
2018-12-04,3.51
2018-12-05,8.59
2018-12-06,16.32
2018-12-07,8.67
2018-12-08,14.06
2018-12-09,13.22
2018-12-10,9.46
2018-12-11,2.07
2018-12-12,0.00
2018-12-13,3.90
2018-12-14,4.97
2018-12-15,4.55
2018-12-16,6.73
2018-12-17,10.16
2018-12-18,0.51
2018-12-19,3.27
2018-12-20,12.65
2018-12-21,0.29
2018-12-22,16.48
2018-12-23,9.70
2018-12-24,4.91
2018-12-25,9.39
2018-12-26,3.73
2018-12-27,4.50
2018-12-28,0.63
2018-12-29,0.00
2018-12-30,1.07
2018-12-31,0.00
2019-01-01,8.13
2019-01-02,0.00
2019-01-03,0.05
2019-01-04,18.17
2019-01-05,16.23
2019-01-06,6.02
2019-01-07,14.22
2019-01-08,0.00
2019-01-09,0.00
2019-01-10,0.00
2019-01-11,0.00
2019-01-12,0.00
2019-01-13,0.00
2019-01-14,0.00
2019-01-15,6.19
2019-01-16,14.14
2019-01-17,7.23
2019-01-18,17.39
2019-01-19,9.32
2019-01-20,9.43
2019-01-21,6.40
2019-01-22,0.00
2019-01-23,0.00
2019-01-24,0.00
2019-01-25,0.00
2019-01-26,0.00
2019-01-27,0.00
2019-01-28,0.44
2019-01-29,0.00
2019-01-30,0.00
2019-01-31,3.56
2019-02-01,8.41
2019-02-02,5.68
2019-02-03,4.32
2019-02-04,0.00
2019-02-05,0.00
