Date, Waste 
2018-08-23,8.28
2018-08-24,6.22
2018-08-25,18.55
2018-08-26,12.74
2018-08-27,0.21
2018-08-28,6.11
2018-08-29,8.13
2018-08-30,3.12
2018-08-31,4.65
2018-09-01,8.55
2018-09-02,8.90
2018-09-03,6.26
2018-09-04,19.82
2018-09-05,0.00
2018-09-06,9.59
2018-09-07,1.71
2018-09-08,3.08
2018-09-09,12.53
2018-09-10,10.87
2018-09-11,13.39
2018-09-12,17.75
2018-09-13,8.58
2018-09-14,4.82
2018-09-15,0.00
2018-09-16,3.39
2018-09-17,3.41
2018-09-18,13.82
2018-09-19,7.56
2018-09-20,4.08
2018-09-21,4.02
2018-09-22,26.62
2018-09-23,5.49
2018-09-24,0.00
2018-09-25,8.74
2018-09-26,6.04
2018-09-27,0.78
2018-09-28,0.00
2018-09-29,0.22
2018-09-30,13.02
2018-10-01,17.84
2018-10-02,20.36
2018-10-03,4.78
2018-10-04,8.01
2018-10-05,10.65
2018-10-06,11.05
2018-10-07,7.99
2018-10-08,0.99
2018-10-09,1.73
2018-10-10,15.15
2018-10-11,3.57
2018-10-12,6.24
2018-10-13,16.01
2018-10-14,10.68
2018-10-15,16.36
2018-10-16,15.08
2018-10-17,1.09
2018-10-18,2.06
2018-10-19,1.53
2018-10-20,15.86
2018-10-21,14.68
2018-10-22,11.17
2018-10-23,8.56
2018-10-24,11.81
2018-10-25,16.83
2018-10-26,0.49
2018-10-27,0.00
2018-10-28,0.56
2018-10-29,1.18
2018-10-30,1.98
2018-10-31,4.25
2018-11-01,1.48
2018-11-02,0.00
2018-11-03,6.74
2018-11-04,12.94
2018-11-05,18.49
2018-11-06,4.34
2018-11-07,10.81
2018-11-08,4.48
2018-11-09,14.64
2018-11-10,3.19
2018-11-11,16.82
2018-11-12,0.00
2018-11-13,0.70
2018-11-14,0.51
2018-11-15,13.02
2018-11-16,17.36
2018-11-17,18.24
2018-11-18,8.21
2018-11-19,7.73
2018-11-20,13.58
2018-11-21,7.01
2018-11-22,2.67
2018-11-23,17.06
2018-11-24,16.10
2018-11-25,7.40
2018-11-26,4.79
2018-11-27,15.19
2018-11-28,7.27
2018-11-29,3.54
2018-11-30,6.05
2018-12-01,3.44
2018-12-02,0.00
2018-12-03,0.03
2018-12-04,5.90
2018-12-05,0.00
2018-12-06,9.40
2018-12-07,11.46
2018-12-08,17.52
2018-12-09,31.56
2018-12-10,18.68
2018-12-11,0.53
2018-12-12,4.20
2018-12-13,5.35
2018-12-14,0.00
2018-12-15,7.95
2018-12-16,0.50
2018-12-17,4.47
2018-12-18,3.40
2018-12-19,4.30
2018-12-20,23.77
2018-12-21,19.41
2018-12-22,17.89
2018-12-23,14.50
2018-12-24,2.16
2018-12-25,3.82
2018-12-26,0.00
2018-12-27,6.43
2018-12-28,0.00
2018-12-29,0.00
2018-12-30,0.52
2018-12-31,0.00
2019-01-01,17.47
2019-01-02,20.70
2019-01-03,9.30
2019-01-04,10.33
2019-01-05,13.24
2019-01-06,1.26
2019-01-07,7.63
2019-01-08,0.00
2019-01-09,0.55
2019-01-10,0.00
2019-01-11,0.00
2019-01-12,0.00
2019-01-13,4.36
2019-01-14,26.38
2019-01-15,18.43
2019-01-16,9.60
2019-01-17,4.91
2019-01-18,9.12
2019-01-19,1.36
2019-01-20,1.72
2019-01-21,8.76
2019-01-22,6.19
2019-01-23,0.95
2019-01-24,5.89
2019-01-25,8.60
2019-01-26,11.44
2019-01-27,6.59
2019-01-28,6.83
2019-01-29,0.00
2019-01-30,0.00
2019-01-31,0.00
2019-02-01,0.00
2019-02-02,0.00
2019-02-03,2.24
2019-02-04,1.32
2019-02-05,8.35
2019-02-06,8.41
2019-02-07,3.45
2019-02-08,0.00
2019-02-09,1.02
2019-02-10,3.83
2019-02-11,2.21
2019-02-12,18.23
2019-02-13,0.00
2019-02-14,2.35
2019-02-15,11.00
2019-02-16,5.89
2019-02-17,14.14
2019-02-18,17.94
2019-02-19,1.06
2019-02-20,11.22
2019-02-21,14.36
2019-02-22,4.48
2019-02-23,3.44
2019-02-24,0.00
2019-02-25,0.00
2019-02-26,4.00
2019-02-27,6.10
2019-02-28,0.00
2019-03-01,2.77
2019-03-02,3.36
2019-03-03,6.89
2019-03-04,1.76
2019-03-05,4.05
2019-03-06,10.79
2019-03-07,15.68
2019-03-08,0.00
2019-03-09,5.17
2019-03-10,12.11
2019-03-11,3.33
2019-03-12,10.40
2019-03-13,3.35
2019-03-14,7.95
2019-03-15,24.10
2019-03-16,1.34
2019-03-17,5.47
2019-03-18,1.76
2019-03-19,0.15
2019-03-20,0.80
2019-03-21,5.13
2019-03-22,7.32
2019-03-23,6.70
2019-03-24,19.53
2019-03-25,11.61
2019-03-26,15.26
2019-03-27,17.22
2019-03-28,3.41
2019-03-29,5.46
2019-03-30,0.00
2019-03-31,0.00
2019-04-01,1.09
2019-04-02,3.29
2019-04-03,14.78
2019-04-04,8.01
2019-04-05,2.68
2019-04-06,1.64
2019-04-07,5.23
2019-04-08,3.74
2019-04-09,2.00
2019-04-10,15.23
2019-04-11,16.79
2019-04-12,10.55
2019-04-13,7.57
2019-04-14,10.15
2019-04-15,0.00
2019-04-16,6.42
2019-04-17,0.89
2019-04-18,5.28
2019-04-19,1.80
2019-04-20,7.87
2019-04-21,0.00
2019-04-22,13.16
2019-04-23,1.77
2019-04-24,0.00
2019-04-25,7.93
2019-04-26,14.10
2019-04-27,6.44
2019-04-28,8.19
2019-04-29,18.72
2019-04-30,0.00
2019-05-01,0.00
2019-05-02,0.00
2019-05-03,0.00
2019-05-04,9.37
2019-05-05,6.28
2019-05-06,0.00
2019-05-07,16.21
2019-05-08,6.85
2019-05-09,4.43
2019-05-10,7.71
2019-05-11,1.73
2019-05-12,6.10
2019-05-13,0.00
2019-05-14,0.00
2019-05-15,0.47
2019-05-16,2.99
2019-05-17,4.84
2019-05-18,12.54
2019-05-19,10.18
2019-05-20,0.31
2019-05-21,24.09
2019-05-22,16.18
2019-05-23,1.91
2019-05-24,0.00
2019-05-25,0.00
2019-05-26,0.00
2019-05-27,0.00
2019-05-28,0.57
2019-05-29,0.00
2019-05-30,0.00
2019-05-31,0.00
2019-06-01,12.63
2019-06-02,28.43
2019-06-03,7.13
2019-06-04,11.40
2019-06-05,0.00
2019-06-06,1.68
2019-06-07,6.10
2019-06-08,11.81
2019-06-09,0.00
2019-06-10,0.00
2019-06-11,0.00
2019-06-12,4.31
2019-06-13,15.54
2019-06-14,5.94
2019-06-15,0.00
2019-06-16,0.29
2019-06-17,0.00
2019-06-18,0.00
2019-06-19,0.00
2019-06-20,0.00
2019-06-21,0.00
2019-06-22,9.32
2019-06-23,3.76
2019-06-24,18.52
2019-06-25,3.12
2019-06-26,7.92
2019-06-27,2.98
2019-06-28,5.26
2019-06-29,7.81
2019-06-30,11.60
2019-07-01,0.00
2019-07-02,2.57
2019-07-03,5.01
2019-07-04,13.62
2019-07-05,8.07
2019-07-06,20.69
2019-07-07,0.00
2019-07-08,3.39
2019-07-09,7.29
2019-07-10,13.20
2019-07-11,11.19
2019-07-12,1.00
2019-07-13,5.89
2019-07-14,1.87
2019-07-15,0.00
2019-07-16,0.00
2019-07-17,6.44
2019-07-18,17.88
2019-07-19,18.79
2019-07-20,13.44
2019-07-21,14.75
2019-07-22,13.07
2019-07-23,8.07
2019-07-24,9.64
2019-07-25,0.00
2019-07-26,5.41
2019-07-27,0.00
2019-07-28,10.92
2019-07-29,15.93
2019-07-30,5.44
2019-07-31,10.04
2019-08-01,14.96
2019-08-02,0.00
2019-08-03,0.00
2019-08-04,0.00
2019-08-05,0.00
2019-08-06,0.23
2019-08-07,0.00
2019-08-08,5.06
2019-08-09,1.00
2019-08-10,7.59
2019-08-11,5.94
2019-08-12,24.21
2019-08-13,3.67
2019-08-14,0.00
2019-08-15,0.04
2019-08-16,1.21
2019-08-17,4.88
2019-08-18,2.01
2019-08-19,11.95
2019-08-20,0.00
2019-08-21,1.61
2019-08-22,19.39
2019-08-23,15.08
2019-08-24,18.41
2019-08-25,6.89
2019-08-26,7.34
2019-08-27,0.00
2019-08-28,0.00
2019-08-29,0.00
2019-08-30,0.00
2019-08-31,4.32
2019-09-01,6.70
