Date, Waste 
2018-08-23,0.00
2018-08-24,2.69
2018-08-25,14.10
2018-08-26,23.56
2018-08-27,8.61
2018-08-28,7.86
2018-08-29,8.40
2018-08-30,2.50
2018-08-31,4.11
2018-09-01,0.00
2018-09-02,0.00
2018-09-03,0.00
2018-09-04,13.32
2018-09-05,0.00
2018-09-06,13.63
2018-09-07,12.94
2018-09-08,2.15
2018-09-09,22.99
2018-09-10,7.54
2018-09-11,5.34
2018-09-12,4.85
2018-09-13,5.01
2018-09-14,0.54
2018-09-15,0.00
2018-09-16,1.54
2018-09-17,3.41
2018-09-18,24.23
2018-09-19,12.50
2018-09-20,8.64
2018-09-21,1.31
2018-09-22,14.58
2018-09-23,1.56
2018-09-24,0.00
2018-09-25,2.64
2018-09-26,4.00
2018-09-27,0.00
2018-09-28,0.00
2018-09-29,2.49
2018-09-30,21.23
2018-10-01,18.36
2018-10-02,17.15
2018-10-03,0.67
2018-10-04,0.49
2018-10-05,7.48
2018-10-06,10.83
2018-10-07,5.93
2018-10-08,0.00
2018-10-09,0.00
2018-10-10,8.09
2018-10-11,10.35
2018-10-12,12.20
2018-10-13,15.64
2018-10-14,7.99
2018-10-15,14.81
2018-10-16,10.24
2018-10-17,0.00
2018-10-18,0.00
2018-10-19,0.00
2018-10-20,8.60
2018-10-21,11.31
2018-10-22,7.08
2018-10-23,21.95
2018-10-24,10.84
2018-10-25,17.03
2018-10-26,3.83
2018-10-27,0.00
2018-10-28,0.00
2018-10-29,0.00
2018-10-30,0.00
2018-10-31,0.00
2018-11-01,0.00
2018-11-02,0.00
2018-11-03,0.00
2018-11-04,14.58
2018-11-05,24.84
2018-11-06,2.92
2018-11-07,7.86
2018-11-08,1.11
2018-11-09,17.82
2018-11-10,0.32
2018-11-11,13.27
2018-11-12,0.00
2018-11-13,0.00
2018-11-14,0.00
2018-11-15,1.52
2018-11-16,28.52
2018-11-17,19.94
2018-11-18,4.52
2018-11-19,7.01
2018-11-20,11.55
2018-11-21,8.62
2018-11-22,1.32
2018-11-23,14.44
2018-11-24,11.69
2018-11-25,6.55
2018-11-26,3.86
2018-11-27,8.81
2018-11-28,7.66
2018-11-29,3.23
2018-11-30,10.25
2018-12-01,6.20
2018-12-02,2.10
2018-12-03,0.00
2018-12-04,4.50
2018-12-05,0.00
2018-12-06,4.98
2018-12-07,10.27
2018-12-08,14.93
2018-12-09,15.89
2018-12-10,24.84
2018-12-11,5.23
2018-12-12,10.09
2018-12-13,7.55
2018-12-14,1.17
2018-12-15,4.67
2018-12-16,0.27
2018-12-17,2.67
2018-12-18,0.00
2018-12-19,2.69
2018-12-20,14.48
2018-12-21,5.69
2018-12-22,26.35
2018-12-23,19.73
2018-12-24,10.03
2018-12-25,5.63
2018-12-26,0.00
2018-12-27,1.42
2018-12-28,0.00
2018-12-29,0.00
2018-12-30,0.00
2018-12-31,0.00
2019-01-01,5.14
2019-01-02,2.59
2019-01-03,10.35
2019-01-04,24.46
2019-01-05,16.79
2019-01-06,4.96
2019-01-07,14.66
2019-01-08,0.00
2019-01-09,0.00
2019-01-10,0.00
2019-01-11,0.00
2019-01-12,0.00
2019-01-13,0.00
2019-01-14,0.00
2019-01-15,4.36
2019-01-16,20.78
2019-01-17,10.82
2019-01-18,14.66
2019-01-19,13.21
2019-01-20,10.46
2019-01-21,5.22
2019-01-22,0.00
2019-01-23,0.00
2019-01-24,0.00
2019-01-25,0.00
2019-01-26,0.00
2019-01-27,0.00
2019-01-28,3.16
2019-01-29,0.00
2019-01-30,4.26
2019-01-31,6.07
2019-02-01,11.03
2019-02-02,5.60
2019-02-03,5.53
2019-02-04,0.00
2019-02-05,0.00
2019-02-06,0.00
2019-02-07,0.00
2019-02-08,0.00
2019-02-09,0.00
2019-02-10,0.00
2019-02-11,0.00
2019-02-12,17.73
2019-02-13,2.82
2019-02-14,0.24
2019-02-15,12.76
2019-02-16,12.31
2019-02-17,14.32
2019-02-18,8.21
2019-02-19,0.46
2019-02-20,12.99
2019-02-21,6.28
2019-02-22,0.00
2019-02-23,1.98
2019-02-24,0.64
2019-02-25,4.79
2019-02-26,3.17
2019-02-27,8.71
2019-02-28,4.20
2019-03-01,1.91
2019-03-02,1.29
2019-03-03,0.00
2019-03-04,0.00
2019-03-05,0.00
2019-03-06,7.97
2019-03-07,13.72
2019-03-08,0.00
2019-03-09,8.02
