Date, Waste 
2019-06-07,6.15
2019-06-08,0.28
2019-06-09,3.74
2019-06-10,0.00
2019-06-11,0.00
2019-06-12,0.00
2019-06-13,0.00
2019-06-14,0.00
2019-06-15,0.00
2019-06-16,0.00
2019-06-17,0.00
2019-06-18,0.00
2019-06-19,0.00
2019-06-20,0.00
2019-06-21,0.00
2019-06-22,0.00
2019-06-23,0.00
2019-06-24,0.00
2019-06-25,0.00
2019-06-26,0.00
2019-06-27,7.51
2019-06-28,7.51
2019-06-29,3.56
2019-06-30,0.27
2019-07-01,2.60
2019-07-02,8.33
2019-07-03,0.00
2019-07-04,9.05
2019-07-05,0.00
2019-07-06,0.00
2019-07-07,0.00
2019-07-08,2.85
2019-07-09,8.16
2019-07-10,0.81
2019-07-11,5.23
2019-07-12,0.00
2019-07-13,3.57
2019-07-14,0.79
2019-07-15,0.00
2019-07-16,8.17
2019-07-17,8.79
2019-07-18,7.74
2019-07-19,8.41
2019-07-20,10.66
2019-07-21,4.51
2019-07-22,6.20
2019-07-23,0.00
2019-07-24,3.23
2019-07-25,4.29
2019-07-26,2.04
2019-07-27,9.09
2019-07-28,0.00
2019-07-29,0.00
2019-07-30,7.06
2019-07-31,0.00
2019-08-01,0.00
2019-08-02,0.00
2019-08-03,0.00
2019-08-04,0.33
2019-08-05,0.00
2019-08-06,0.00
2019-08-07,0.00
2019-08-08,0.00
2019-08-09,0.00
2019-08-10,0.00
2019-08-11,0.00
2019-08-12,0.00
2019-08-13,0.00
2019-08-14,0.00
2019-08-15,1.45
2019-08-16,0.00
2019-08-17,8.58
2019-08-18,1.05
2019-08-19,0.00
2019-08-20,7.88
2019-08-21,5.87
2019-08-22,3.58
2019-08-23,0.00
2019-08-24,0.00
2019-08-25,0.61
2019-08-26,3.12
2019-08-27,0.00
2019-08-28,0.00
2019-08-29,0.00
2019-08-30,3.36
2019-08-31,0.00
2019-09-01,0.00
2019-09-02,0.00
2019-09-03,2.26
2019-09-04,5.20
2019-09-05,1.80
2019-09-06,8.66
2019-09-07,0.00
2019-09-08,4.44
2019-09-09,0.00
2019-09-10,0.00
2019-09-11,0.00
2019-09-12,0.00
2019-09-13,0.00
2019-09-14,0.00
2019-09-15,0.00
2019-09-16,0.00
2019-09-17,0.00
2019-09-18,0.00
2019-09-19,0.00
2019-09-20,0.00
2019-09-21,0.00
2019-09-22,0.00
2019-09-23,0.00
2019-09-24,0.00
2019-09-25,0.00
2019-09-26,0.00
2019-09-27,0.00
2019-09-28,0.00
2019-09-29,2.42
2019-09-30,0.00
2019-10-01,4.05
2019-10-02,0.00
2019-10-03,2.71
2019-10-04,0.00
2019-10-05,0.00
2019-10-06,0.00
2019-10-07,6.90
2019-10-08,0.00
2019-10-09,6.64
2019-10-10,0.00
2019-10-11,0.00
2019-10-12,0.00
2019-10-13,0.18
2019-10-14,8.15
2019-10-15,2.03
2019-10-16,1.70
2019-10-17,0.00
2019-10-18,0.00
2019-10-19,0.00
2019-10-20,0.00
2019-10-21,0.00
2019-10-22,0.00
2019-10-23,0.00
2019-10-24,0.00
2019-10-25,0.00
2019-10-26,1.32
2019-10-27,0.55
2019-10-28,0.00
2019-10-29,0.00
2019-10-30,3.51
2019-10-31,5.98
2019-11-01,11.93
2019-11-02,5.37
2019-11-03,0.00
2019-11-04,0.00
2019-11-05,0.00
2019-11-06,0.00
2019-11-07,0.00
2019-11-08,0.00
2019-11-09,0.00
2019-11-10,0.00
2019-11-11,0.00
2019-11-12,0.00
2019-11-13,0.00
2019-11-14,0.00
2019-11-15,0.00
2019-11-16,0.00
2019-11-17,0.00
2019-11-18,0.00
2019-11-19,0.00
2019-11-20,2.13
2019-11-21,0.00
2019-11-22,0.00
2019-11-23,0.87
2019-11-24,4.94
2019-11-25,0.38
2019-11-26,0.65
2019-11-27,0.00
2019-11-28,0.00
2019-11-29,0.00
2019-11-30,0.00
2019-12-01,0.00
2019-12-02,0.00
2019-12-03,0.00
2019-12-04,0.00
2019-12-05,0.00
2019-12-06,0.00
2019-12-07,4.14
2019-12-08,0.00
2019-12-09,0.00
2019-12-10,6.47
2019-12-11,3.91
