2018-08-20,1.6450626520039402
2018-08-21,0.2837186894844829
2018-08-22,0.8723654381683927
2018-08-23,0.43887317148164773
2018-08-24,0.22270661412485887
2018-08-25,1.369752141354851
2018-08-26,1.3669179750518312
2018-08-27,0.0
2018-08-28,0.6168687314268972
2018-08-29,0.037523926587093824
2018-08-30,0.08700013506465923
2018-08-31,0.05811894022519244
2018-09-01,0.37513725075348187
2018-09-02,1.0247031149174932
2018-09-03,1.3200901339786049
2018-09-04,0.5932554272270726
2018-09-05,0.3255008213450201
2018-09-06,0.6778132429540736
2018-09-07,0.9803663857776618
2018-09-08,1.2043520375532124
2018-09-09,0.7173608234592102
2018-09-10,0.06447345843607989
2018-09-11,0.3809792266388967
2018-09-12,0.21904707152241798
2018-09-13,0.837377137725733
2018-09-14,0.10150329348014549
2018-09-15,0.35034916504648217
2018-09-16,1.1778275458266079
2018-09-17,0.0
2018-09-18,1.1068786698199242
2018-09-19,0.648566008486129
2018-09-20,0.12304105098796467
2018-09-21,0.37405987795909834
